umax,ks,replicate,population_index
1.835769581405448,31.871075948053768,1,1
1.8602900311410941,33.40292107000638,2,1
1.8402504422430206,32.58586583633313,3,1
1.856746308559063,34.303635572331,4,1
1.852867346838656,31.039829306540934,5,1
1.8837533038710141,39.166784866248065,6,1
1.8395370026428501,28.84982933378305,7,1
1.8335267469338365,34.46508078564154,8,1
1.8277041287672453,29.901746728583056,9,1
1.9164326665598008,40.18395816304152,10,1
1.8279216654825479,29.120351188260717,11,1
1.866370243829169,30.503498538142477,12,1
1.8109887241857725,30.50995889036389,13,1
1.7971782249884773,26.877918655750527,14,1
1.838441920911966,32.57605451641533,15,1
1.864832668510889,28.36648171598024,16,1
1.8236853794375703,30.259072950002903,17,1
1.8250676911968824,30.784476570470314,18,1
1.8605538049382238,33.312777926108694,19,1
1.834636330537582,27.16911556759276,20,1
1.8719796915498643,31.859461521006217,21,1
1.839204936259991,31.2378715420772,22,1
1.8782076322150099,34.61934424002497,23,1
1.8557376245556945,29.33944746181568,24,1
1.8235937355379588,28.813740313150394,25,1
1.8398054930308323,28.350338647651657,26,1
1.8605280106181812,35.780420053318515,27,1
1.8698978645861255,27.66522513014808,28,1
1.8688906468645035,30.525257812024204,29,1
1.8827122572752575,37.31993913389324,30,1
1.8328192747579763,28.35096352435339,31,1
1.8484483537221506,30.840624263198134,32,1
1.8545429015089927,31.45775804010059,33,1
1.8928663563235462,33.829752766600826,34,1
1.8974941760021646,31.050033497010933,35,1
1.9444578751048096,42.0759699389632,36,1
1.8514920619627373,34.78614470259556,37,1
1.8364721246618374,31.051890674298072,38,1
1.897765444932169,33.08390899508405,39,1
1.8327426059326648,28.94080065284913,40,1
1.8480254571776193,30.0523264504524,41,1
1.8599639287361471,30.658489783414584,42,1
1.840176577701331,28.50305278320043,43,1
1.9222927039159967,37.09104686276253,44,1
1.8315886364937448,30.31963854546002,45,1
1.8138566892113475,27.48407815816153,46,1
1.839819523074563,30.596344343830967,47,1
1.876380149276888,33.69641601456303,48,1
1.8499561184069064,31.314799507505295,49,1
1.8538929319900077,28.09008440059019,50,1
1.8697571807317648,34.72644877004623,51,1
1.8126969589762676,28.347317584129723,52,1
1.8691097945179647,31.528918995005363,53,1
1.7958279034252456,25.674920532344373,54,1
1.8721987203537231,32.92033505822821,55,1
1.8588747302568427,33.61483651953997,56,1
1.795975064138827,27.37556315637536,57,1
1.8876043643291243,34.922218519883636,58,1
1.8463841831534267,34.0851387159697,59,1
1.8675705595187,32.14038657757614,60,1
1.8102372336950312,27.26439279426825,61,1
1.8466574666695639,33.133610181579776,62,1
1.8406899814331947,26.027005823864013,63,1
1.8759320262084689,31.826667895209443,64,1
1.8808758739396843,37.63172229470365,65,1
1.8024952528331892,28.907331097220474,66,1
1.8576983911071938,33.033162015764475,67,1
1.8545258226027097,32.13391578624499,68,1
1.8831726519384189,33.919623181214064,69,1
1.8870174317582544,31.924493818278776,70,1
1.8392865187672238,28.875424524027064,71,1
1.8546421458296365,29.64940463726549,72,1
1.8621590679700681,31.634670804203612,73,1
1.8474445112416682,35.16604052712563,74,1
1.8437768671197972,33.38261317294918,75,1
1.8935508971815296,35.428188540765255,76,1
1.8591852419415003,33.0534679610354,77,1
1.8694402669892707,33.320425146912925,78,1
1.8399393814741556,31.40825106218978,79,1
1.8444075380452039,32.75748913434259,80,1
1.8323188834599107,30.98036654997485,81,1
1.8499601579116167,28.140067586906444,82,1
1.8928902361035123,36.386063481293384,83,1
1.889234485868057,35.95592317320926,84,1
1.9023787952327933,37.30387160763536,85,1
1.8689984027714783,36.050868468768314,86,1
1.8196355707586631,31.439840350078214,87,1
1.8615956251778154,32.811606829067884,88,1
1.864679947771974,34.320843409199284,89,1
1.8072966625536113,31.55102412604451,90,1
1.8548081614004306,31.35875348475613,91,1
1.8710191150512758,34.57171981044107,92,1
1.83024023114081,31.003205918993352,93,1
1.8695969096090743,35.95839467702628,94,1
1.8791359622735155,36.1608934627855,95,1
1.7980416510737276,25.445800559222196,96,1
1.8605271595794017,30.846270052600765,97,1
1.8565025967365048,31.38042717013752,98,1
1.834915394666895,31.465538157029656,99,1
1.8550173213500925,31.704417075749486,100,1
1.8506934800405592,33.627091531553326,101,1
1.8352849602400922,27.814787416009956,102,1
1.8201849908952668,30.1565536542284,103,1
1.8666560125083258,34.89114303551317,104,1
1.8800404567798845,33.711572871055196,105,1
1.8930545120481708,36.179153629368116,106,1
1.8743007315214193,28.41711150509329,107,1
1.834872659890157,28.38323911787881,108,1
1.860012550517406,33.643538444865754,109,1
1.8452958409437943,31.59151402176446,110,1
1.8599784573131983,35.05452201333042,111,1
1.8395552572290683,32.22075418499353,112,1
1.8691111811120271,33.62563749901079,113,1
1.851367183306208,32.899572806232335,114,1
1.8314743668326832,29.800869104855312,115,1
1.834525150771854,29.988469528026112,116,1
1.842521251169485,31.600874514364175,117,1
1.8865505363940833,34.60063100970387,118,1
1.844584559739917,28.489267629024123,119,1
1.815795132764143,30.350794541249147,120,1
1.8085981598351835,25.014948621000958,121,1
1.9188992145448147,39.945403133170444,122,1
1.8404784655040412,27.316529531096673,123,1
1.860406762963964,31.20567921129051,124,1
